file,line,type,commit,author,date,time,timezone,datetime,depth,length
coursework\index.html,23,html,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,4,101
coursework\index.html,24,html,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,4,122
coursework\index.html,25,html,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,4,137
coursework\index.html,26,html,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,4,109
coursework\index.html,27,html,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,3,3
coursework\index.html,28,html,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,2,8
coursework\index.html,29,html,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,2,27
coursework\index.html,30,html,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,3,11
coursework\index.html,31,html,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,3,2
coursework\index.html,32,html,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,4,27
coursework\index.html,33,html,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,4,186
coursework\index.html,34,html,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,4,101
coursework\index.html,35,html,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,4,112
coursework\index.html,36,html,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,4,133
coursework\index.html,37,html,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,3,3
coursework\index.html,38,html,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,2,8
coursework\index.html,39,html,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,2,27
coursework\index.html,40,html,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,3,18
coursework\index.html,41,html,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,3,2
coursework\index.html,42,html,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,4,26
coursework\index.html,43,html,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,3,3
coursework\index.html,44,html,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,2,8
coursework\index.html,45,html,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,2,27
coursework\index.html,46,html,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,3,20
coursework\index.html,47,html,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,3,2
coursework\index.html,48,html,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,4,105
coursework\index.html,49,html,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,4,88
coursework\index.html,50,html,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,3,3
coursework\index.html,51,html,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,2,8
coursework\index.html,52,html,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,1,8
coursework\index.html,53,html,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,0,5
coursework\index.html,54,html,e81087f1,Sean Harmon,2025-10-20,10:35:30,-07:00,2025-10-20T10:35:30-07:00,0,48
coursework\index.html,55,html,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,0,5
coursework\coursework_style.css,1,css,28820eee,Sean Harmon,2025-10-07,12:21:58,-07:00,2025-10-07T12:21:58-07:00,0,26
coursework\coursework_style.css,2,css,28820eee,Sean Harmon,2025-10-07,12:21:58,-07:00,2025-10-07T12:21:58-07:00,0,0
coursework\coursework_style.css,3,css,28820eee,Sean Harmon,2025-10-07,12:21:58,-07:00,2025-10-07T12:21:58-07:00,0,2
coursework\coursework_style.css,4,css,28820eee,Sean Harmon,2025-10-07,12:21:58,-07:00,2025-10-07T12:21:58-07:00,0,13
coursework\coursework_style.css,5,css,28820eee,Sean Harmon,2025-10-07,12:21:58,-07:00,2025-10-07T12:21:58-07:00,0,18
coursework\coursework_style.css,6,css,28820eee,Sean Harmon,2025-10-07,12:21:58,-07:00,2025-10-07T12:21:58-07:00,0,0
coursework\coursework_style.css,7,css,28820eee,Sean Harmon,2025-10-07,12:21:58,-07:00,2025-10-07T12:21:58-07:00,0,0
coursework\coursework_style.css,8,css,28820eee,Sean Harmon,2025-10-07,12:21:58,-07:00,2025-10-07T12:21:58-07:00,0,2
coursework\coursework_style.css,9,css,28820eee,Sean Harmon,2025-10-07,12:21:58,-07:00,2025-10-07T12:21:58-07:00,0,13
coursework\coursework_style.css,10,css,675e9d78,Sean Harmon,2025-10-07,12:29:50,-07:00,2025-10-07T12:29:50-07:00,0,18
coursework\coursework_style.css,11,css,28820eee,Sean Harmon,2025-10-07,12:21:58,-07:00,2025-10-07T12:21:58-07:00,0,0
contact\index.html,1,html,17cd5d8a,Sean Harmon,2025-09-27,21:26:12,-07:00,2025-09-27T21:26:12-07:00,0,13
contact\index.html,2,html,17cd5d8a,Sean Harmon,2025-09-27,21:26:12,-07:00,2025-09-27T21:26:12-07:00,0,14
contact\index.html,3,html,17cd5d8a,Sean Harmon,2025-09-27,21:26:12,-07:00,2025-09-27T21:26:12-07:00,0,4
contact\index.html,4,html,17cd5d8a,Sean Harmon,2025-09-27,21:26:12,-07:00,2025-09-27T21:26:12-07:00,1,20
contact\index.html,5,html,17cd5d8a,Sean Harmon,2025-09-27,21:26:12,-07:00,2025-09-27T21:26:12-07:00,1,68
contact\index.html,6,html,899def28,Sean Harmon,2025-09-27,23:13:36,-07:00,2025-09-27T23:13:36-07:00,1,23
contact\index.html,7,html,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,1,46
contact\index.html,8,html,17cd5d8a,Sean Harmon,2025-09-27,21:26:12,-07:00,2025-09-27T21:26:12-07:00,0,5
contact\index.html,9,html,17cd5d8a,Sean Harmon,2025-09-27,21:26:12,-07:00,2025-09-27T21:26:12-07:00,0,4
contact\index.html,10,html,4a31a966,Sean Harmon,2025-10-06,14:26:52,-07:00,2025-10-06T14:26:52-07:00,1,17
contact\index.html,11,html,e8f8b8b9,Sean Harmon,2025-10-13,21:32:55,-07:00,2025-10-13T21:32:55-07:00,1,51
contact\index.html,12,html,4a31a966,Sean Harmon,2025-10-06,14:26:52,-07:00,2025-10-06T14:26:52-07:00,2,5
contact\index.html,13,html,4a31a966,Sean Harmon,2025-10-06,14:26:52,-07:00,2025-10-06T14:26:52-07:00,3,36
contact\index.html,14,html,4a31a966,Sean Harmon,2025-10-06,14:26:52,-07:00,2025-10-06T14:26:52-07:00,2,6
contact\index.html,15,html,4a31a966,Sean Harmon,2025-10-06,14:26:52,-07:00,2025-10-06T14:26:52-07:00,2,5
contact\index.html,16,html,4a31a966,Sean Harmon,2025-10-06,14:26:52,-07:00,2025-10-06T14:26:52-07:00,3,82
contact\index.html,17,html,4a31a966,Sean Harmon,2025-10-06,14:26:52,-07:00,2025-10-06T14:26:52-07:00,2,6
contact\index.html,18,html,4a31a966,Sean Harmon,2025-10-06,14:26:52,-07:00,2025-10-06T14:26:52-07:00,2,19
contact\index.html,19,html,17cd5d8a,Sean Harmon,2025-09-27,21:26:12,-07:00,2025-09-27T21:26:12-07:00,1,5
contact\index.html,20,html,17cd5d8a,Sean Harmon,2025-09-27,21:26:12,-07:00,2025-09-27T21:26:12-07:00,0,5
contact\index.html,21,html,e81087f1,Sean Harmon,2025-10-20,10:35:30,-07:00,2025-10-20T10:35:30-07:00,0,48
contact\index.html,22,html,17cd5d8a,Sean Harmon,2025-09-27,21:26:12,-07:00,2025-09-27T21:26:12-07:00,0,5
contact\contact_style.css,1,css,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,0,26
contact\contact_style.css,2,css,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,0,0
contact\contact_style.css,3,css,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,0,4
contact\contact_style.css,4,css,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,1,12
contact\contact_style.css,5,css,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,1,30
contact\contact_style.css,6,css,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,1,7
contact\contact_style.css,7,css,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,0,0
contact\contact_style.css,8,css,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,0,0
contact\contact_style.css,9,css,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,0,5
contact\contact_style.css,10,css,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,1,12
contact\contact_style.css,11,css,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,1,29
contact\contact_style.css,12,css,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,1,16
contact\contact_style.css,13,css,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,0,0
contact\contact_style.css,14,css,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,0,0
contact\contact_style.css,15,css,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,0,6
contact\contact_style.css,16,css,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,1,12
contact\contact_style.css,17,css,d223b5da,Sean Harmon,2025-10-07,09:15:09,-07:00,2025-10-07T09:15:09-07:00,1,22
contact\contact_style.css,18,css,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,1,16
contact\contact_style.css,19,css,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,1,15
contact\contact_style.css,20,css,9b3088e4,Sean Harmon,2025-10-07,09:06:58,-07:00,2025-10-07T09:06:58-07:00,1,18
contact\contact_style.css,21,css,acbe8036,Sean Harmon,2025-10-07,09:34:15,-07:00,2025-10-07T09:34:15-07:00,0,0
